coments,label
No tú no la vas a entregar el pueblo ya está en la más calles el pueblo no quiere más narco dictadura ustedes son una mafia una dictadura corrupta de que se van se van,denuncia
Eso es mentira tuya aquí hay miles de hospitales hospitales que tú pagas tú seguro médico al mes 50 por persona y familias de tres 75 pero vas a un hospital y es mejor que los hoteles en cuba pides la comida que tú quieres y hay cientos de hospitales del gobierno o que no pagas. Nada no hables tanta mentira,criterio general
Vaya a unas elecciones libres y transparentes ....,sugerencia
"Combatiendo al pueblo, no seas desgraciado asesino Diaz Canel, ustedes se han enriquecido del pueblo durante décadas y ahora quieren matarlo, asesino genocida apátrida",ofensa
Mira que serás descarado y tienes un miedo que estás cagao,ofensa
Traidor asesino,ofensa
Ya pasó 60 años de saqueo al país de Cuba por los zánganos fue una revolución pero fue también un fracaso para los habitantes de tan hermosa isla sólo los zánganos vivieron sobre todos los lujos y caprichos son mucho más que unas ratas,ofensa
Que mierda...,ofensa
Cuba libre de comunismo..,sugerencia
No van a entregar el robo y la mafia que tienen con cuba grupo de delincuentes,denuncia
HP dejé el poder y que este la democracia libertad para el pueblo,ofensa
ZZzzZzzzZzzZzzzZzz,criterio general
Pero que chapas sois los comunistas! Aburrís a un muerto! Solo te falta el chándal para ser igual de tonto que Chávez!!,ofensa
Tas temblando ¡¡,criterio general
Estas cagaoooo !!!!,ofensa
"Solidaridad con Cuba desde Perúsaludos hermanos, y a seguir la lucha contra el Bloqueo y Embargo Genocida, impuesto por el IMPERIALISMO Yanki!!!",criterio general
Y que los cubanos se están muriendo con vacunas y sin vacunas y los hospitales no tienen recurso y están repletos de enfermos porque no ponen a la disposición las cientos y miles de casa de visitas que tienen ustedes donde la comida no falta porque no disponen del hospital cimex son unos descarados son unos singao,queja
Basura socialcomunista,ofensa
Oye mis hermanos espero que esto llegue a Cuba.,criterio general
"No soy cubano, pero da rabia y risa ver qué todas las incapacidades y mala administración quiera achacárselas a los gringos. Que tristeza.",criterio general
Dejen de matar de hambre a su gente. La justicia divina le pasara la factura sino pregúntenle a H. Chávez. Ha cierto ya no esta...,sugerencia
Fuerza ABAJO LOS DICTADORES LADRONES VIVIDORES NO ENGAÑAN A NADIE AUNQUE QUITEN SU INTERNET AL PUEBLO,ofensa
Asesinos fuera dejen vivir al pueblo de cuba,ofensa
Esto se creen dueños de la verdad no quieren entregar el poder a la gente comunista,criterio general
Días canel bobin basta de tus mentiras asesinos malvados,ofensa
Combatiendo en las calles con un ejército contra el pueblo indefenso. Que valientes!!,denuncia
HP Rata,ofensa
"No van a entregar nada.!, ya se la hemos arrebatado… singaos!",ofensa
ASESINOS!!!!,ofensa
"Que harás tú? Pasar a la historia como un tirano más, como un Gorbachov, o simplemente reconocer que ya no más y hacerte a un lado? Son solo tres las opciones. Tú eliges.",criterio general
"Cuba, se merece su libertad, después de largos y vergonzosos sesenta años, gracias a la ambición de la dinastía Castro, quienes esquilmaron, torturaron y masacraron a su propio pueblo, es tiempo que la población se levante y diga NO MÁS!",criterio general
"Jajajaja. Hablas de la intervención dominical que afecta a la familia cubana hipócrita y cínico, ni que te importara a tí el bienestar de las familias cubanas. Es alucinante el circo que tienes montado. Cara de tablaaa.LÁRGATE CON TUS BUITRES Y DEJA A cuba progresar. Eres un grano en el Culó de los Cubanos! No los dejas avanzar!!",ofensa
Por el amor de dios le pido de antemano al pueblo cubano que cuando está pesadilla termine y modifiquen la constitución sea ley primordial que jamás podrá participar un partido comunista en elecciones democráticas.,sugerencia
Viejo hpta vete al infierno..,ofensa
Humberto culo roto chivato,ofensa
La pájara Humberto lo que va a es a dar papaya con los boina negra que andan mangrino,criterio general
Creo que también el gobierno Cubano debiera asumir ciertas culpas,sugerencia
Viva el pueblo,criterio general
"Malditos, mientras ustedes tienen la oportunidad de comer los mejores manjares su pueblo hundido. De que les ha servido su estúpida Revolución si solo ha dejado familias separadas ? Gente que tuvo que huir para poder tener otra calidad de vida? Hipócritas.",ofensa
"Si tiene problemas después de 62 años de revolución y de estar al mando con el gobierno castrista, eso quiere decir que no sirve como en el resto del mundo. El comunismo se acabó hace rato y no pueden seguir insistiendo, además , de darle un mensaje errado a los países que quieren emular su revolución. Latinoamérica libre, viva la democracia.",criterio general
"Que tronco de descarao , mentiroso , asesino estás matando un pueblo que solo tiene voz para pedir LIBERTAD, y estas tan cagao de miedo que armas hasta los dientes a tus mamones para matar a sus propios hermanos a su pueblo así lo van a pagar todos hijos de la gran puta",ofensa
con 5 minutos de decisión EEUU te saca la silla,criterio general
CUBALIBRE,criterio general
ESTA SI ES MUCHA CÍNICA RATA,ofensa
No la van a entregar...los van a colgar como los rumanos,ofensa
Ándate a tu casa,sugerencia
Tú has de vivir bien te llevan la comida a tu casa pero el pueblo se mueren de hambre,queja
El único modo que tienes es reprimir al pueblo y el mundo entero lo está mirando,denuncia
Otro estúpido rapaz con la famosa revolución de cuento de hadas,ofensa
LA IZQUIERDA CON SU COMUNISMO SOLO DAN POBREZA DESGRACIA HAMBRE Y HUMILLAN AL PUEBLO CON MIGAJAS Y LOS HIJOS DE LOS DICTADORES SI CON LUJOS CARROS EN ORO YATES AVIONES,criterio general
Ni van a entregar la ROBO - LUCIÓN,criterio general
Maldito asesino,ofensa
Que revolución pendejos Para ustedes Que están en el poder ya se van a ir y de frente al paredón,ofensa
Los mediocre siempre le echan la culpa a los demás de su problema y solo hablan de problema no de solución has lo que tienes que hacer,sugerencia
Cara dura! !!...debería darte vergüenza tienes a tu pueblo muriendo de hambre y los enfermos sin medicamentos ...basta de tanta falsa y dejen de darle la culpa al bloqueo,ofensa
Con todas esas palabritas cómicas sin sentido solo nos haces reír pero del genio e irá a tu pueblo que ya no quiere seguir sufriendo toda tu corrupción en conclusión como mejor vas a salir de todo esto es dándole la libertad a tu pueblo toma consejos que ya tú estás viejo y hay Miles de jóvenes cubanos añoran salir adelantes,sugerencia
ASESINOS PAGARÁN Y CANEL Y TODA SU FAMILIA ESTARÁ A SALVO CUANDO A USTEDES DOS LOS ARRASTREMOS RAMPA ABAJO HASTA MALECÓN,ofensa
Díaz canel singaoooooo,ofensa
No seas tan cínico ni tú mismo te crees esas barbaridades corrupto falta de respeto manipulador asesino terrorista es lo que eres días canela Bermúdez,ofensa
Criminal matando a su pueblo de hambre,ofensa
Delincuentes h.p el pueblo se muere de hambre y estos atrasa pueblos quieren seguir defendiendo una revolución que lo único que ha hecho es llevar al pueblo de Cuba a vivir e el hambre y la miseria.,ofensa
Te van a dar de baja,ofensa
Malditas escorias,ofensa
DÍAZ CANEL HDLGP!,ofensa
GOBIERNO DIMISIÓN !!!! ASESINOS. FUERA COMUNISTAS,ofensa
USTEDES LOS DEL GOBIERNO CASTRISTA ; COMUNISTA ; SOCIALISTA Y TOTALITARIOS TODOS SON UNOS HIJOS D SU PUTA MADRE ; ASESINOS D NIÑOS ; MUJERES ; Y PERSONAS MAYORES ; YO ÁNGEL VALDÉS Q LOS ACUSO D ASESINOS SOY MIEMBRO DEL MOVIMIENTO AGENDA NACIONALISTA Y TUVE 4 CARGOS DURANTE 12 AÑOS DESDE EL AÑO 1993 HASTA EL AÑO 2001 EL DÍA 17 D JULIO ; CONTRA USTEDES EL GOBIERNO CASTRISTA TOTALITARIO ; PIDO URGENTEMENTE UNA INTERVENCIÓN MILITAR Y HUMANITARIA A LA ONU Y TODOS LOS PAÍSES CAPITALISTAS CONTRA EL GOBIERNO CASTRISTA CON CARÁCTER URGENTE YA ES HORA Q RESPONDAN Y MÁS EL PRESIDENTE D LOS EEUU Y OTROS PAÍSES CAPITALISTAS ; O ACASO USTEDES TAMBIÉN QUIEREN Q QUEDE EN SUS CONCIENCIAS TODAS LAS COSAS Q ESTÁN SUCEDIENDO ACTUALMENTE Y LAS Q HAN SUCEDIDO EN TODOS ESTOS 62 AÑOS D ESE GOBIERNO CASTRISTA Y COMUNISTA ; Y SÍ N VAN A HACER ALGO SIQUIERA POR LO MENOS QUÍTENSE D EL MEDIO Q LOS CUBANOS AMERICANOS RESOLVEREMOS TODOS ESO PROBLEMAS D UNA SOLA VEZ Y POR SIEMPRE Y NOS HAREMOS CARGO D RESTABLECER EL PAÍS CUBANO Q PARA ESO SOMOS CUBANOS Q N TENEMOS MIEDO D ESE GOBIERNO REPRESOR Y LO VAMOS Q DERROTAR CON NUESTRAS FUERZAS EN MENOS D 5 DÍAS . Y YO ÁNGEL VALDÉS QUEVEDO M HAGO RESPONSABLE D LA DIRECCIÓN Q VAMOS A TOMAR URGENTEMENTE PARA DERROTAR A TODOS ESOS COMUNISTAS ASESINOS,ofensa
Deberían de ponerle todo los comentario para que él sepa que es un mojón,ofensa
Mercenario es usted y su grupo de asesinos.,ofensa
Este tipo es una Gran mierda ni hablar sabe y quiere tener y mandar una isla...te queda grande el puestesito... Eres una Gran mierda..,ofensa
Vete de Cuba cerdo,ofensa
"El comunismo es un cáncer, y los dictadores son perros de cacería, fracasados y llenos de envidia de la democracia airosa y con gente linda, bien vestida y comida, ustedes son todo lo contrario.",ofensa
"Ya no podrás con tu pueblo, ellos ya adoptaron en su cabeza la idea de libertad. Eso solo te lo quita la muerte. Lo importante es que se libere Cuba, luego Venezuela, Guatemala y el comunismo será erradicado de América y América latina. Grande los cubanos serán los libertadores no sólo de su pueblo. Serán el ejemplo para el resto del planeta.",criterio general
Pobre Diablo y arrastrado...está vuelta si se caen....les llegó la justicia Divina....libertad para los hermanos cubanos..,ofensa
Asesino hijo de perra,ofensa
"No es contrarrevolución, es una revolución salvando lo que tú podías haber hecho cuando cogiste el poder, estás manchando de sangres tus manos defendiendo lo indefendible, tú te debes al pueblo y le estás dando la espalda, fuera quítate del cargo que te han dado haces mejor figura",criterio general
Que cínico este señor opresor,ofensa
"Hasta cuando una persona puede mentir como los EEUU te tiene bloqueado cuando aquí en el imperio tu vendes café, café que los cubanos no tienen, cerveza la cristal le cambiaron el nombre ahora es la palma ustedes son unas ratas",queja
Jjjjj el pájaro de chávez Maduro ortega y Evo asesoran a canel q se nos va jj mmmjjjjj,criterio general
Cabrón métete por culete tus palabras falsas llenas veneno..kanel pedazo de mierda no vales. Nada perro Zarnoso,ofensa
Púdrase en la cárcel malditos comunistas,ofensa
PATRIA Y VIDA. DIAS CANEL SINGAO,ofensa
Qué ignorante!,ofensa
Bolas,ofensa
"Y este en vez de solicitar el desbloqueo, se va él y deja en libertad a su pueblo de decidir que es lo mejor para ellos elegir libremente a sus presidentes en votaciones libres con muchos partidos políticos",sugerencia
"Creí que el único que hacía discursos pendejos era AMLO en México, pero ya vi que es un mal de todos los comunistas",ofensa
Yo quiero darle una galleta a humberto tambien....alguien puede decir donde vive esta rata para q el pueblo vaya a buscarlo a cada uno de estos mentirosos asesinos dictadores,ofensa
Descarado!!!! Mentiroso,ofensa
Renuncia o defiende tu Pueblo por la igualdad de todos y queda como héroe no como tirano .tú tienes el poder de hacer las cosas bien por tu propia gente,sugerencia
"Porque en ese discurso, este hombre no usó ese Rolex o esas cosas caras qué presume ante un pueblo con tantas necesidades y reclamos, no seamos ignorantes, es una dicta dura.",pregunta
El comunismo eres una mierda eres una miseria eres una banda de delincuente patria o vida Cuba libera,ofensa
Come mierda aquí todo el mundo tiene seguros médicos y el que no tenga lo atienden si marisco matando al pueblo, ofensa
Que descarado es este hombre más de 62 años de hambre y miseria, ofensa
Cual independencia cual Soberanía la pandemia son ustedes, criterio general
"Háganle un favor al pueblo de Cuba y larguense, dejen el poder y dejen a los cubanos decidir su propio destino. ¿Quién se creen para decir que Cuba es de los comunistas? ¿Por qué mienten y tratan de tapar el sol con un dedo? Ya nadie les cree, váyanse. ¡Patria y Vida!", sugerencia
Cual revolución. Tú eres un oligarca ladrón y esclavizador del pueblo., ofensa
Como miente el cabrón ese solo tenéis miseria pero no para vosotros no para el pueblo solo les faltan armas al pueblo si no ya correrías ya, ofensa
Fuerza cubanos más vale morir de pie que vivir arrodillado, criterio general
Que descarado es este hombre tiene la cara dura, ofensa
Deberían de matarlo por mentiroso. Canel eres un sigao, ofensa
Claro ustedes lo que no quieren soltar es el poder. El bienestar del pueblo nunca les ha importado. Ya el pueblo cubano no les cree., criterio general
Díaz Canel tienes que morir quemado por todo el daño y miseria. Come ping@. Asesino masacrando un pueblo indefenso. ¡Patria y Vida! ¡Viva Cuba Libre!, ofensa
A LUCHAR por una verdadera LIBERTAD., sugerencia
"Adagio Droizentrico: Cuando un comunista expone la realidad a su manera, deja sin interés alguno a sus oyentes.", criterio general
Ya es hora de terminar con la dictadura. Son 60 años en lo mismo. Con un pueblo que no tiene derecho ni a medicina ni una buena alimentación. Mucho menos a progresar. Muchos con una carrera y sin poder ejercer... no tienen derecho a algo tan básico en el mundo como un teléfono celular... definitivamente el socialismo comunista ni funcionó ni nunca funcionará..., sugerencia
Ya se acabó el abuso. Charlatán..., ofensa
¡Dios te dará tu merecido!, ofensa
